SN,Commodity,Date,Unit,Minimum,Maximum,Average
22184,Brocauli,11-07-2014,Kg,180,200,190.0
22434,Brocauli,15-07-2014,Kg,140,150,145.0
22498,Brocauli,16-07-2014,Kg,180,200,190.0
22562,Brocauli,17-07-2014,Kg,180,200,190.0
22628,Brocauli,18-07-2014,Kg,180,200,190.0
22693,Brocauli,19-07-2014,Kg,180,200,190.0
22755,Brocauli,20-07-2014,Kg,180,200,190.0
22822,Brocauli,21-07-2014,Kg,180,200,190.0
22888,Brocauli,22-07-2014,Kg,170,180,175.0
22954,Brocauli,23-07-2014,Kg,180,200,190.0
23021,Brocauli,24-07-2014,Kg,180,200,190.0
23088,Brocauli,25-07-2014,Kg,180,200,190.0
23155,Brocauli,26-07-2014,Kg,180,200,190.0
23222,Brocauli,27-07-2014,Kg,180,200,190.0
23289,Brocauli,28-07-2014,Kg,180,200,190.0
23357,Brocauli,29-07-2014,Kg,180,200,190.0
23425,Brocauli,30-07-2014,Kg,180,200,190.0
23493,Brocauli,31-07-2014,Kg,180,200,190.0
23560,Brocauli,01-08-2014,Kg,180,200,190.0
23628,Brocauli,02-08-2014,Kg,180,200,190.0
23690,Brocauli,03-08-2014,Kg,180,200,190.0
23756,Brocauli,04-08-2014,Kg,120,140,130.0
23822,Brocauli,05-08-2014,Kg,130,140,135.0
23888,Brocauli,06-08-2014,Kg,180,200,190.0
23954,Brocauli,07-08-2014,Kg,140,150,145.0
24020,Brocauli,08-08-2014,Kg,140,150,145.0
24087,Brocauli,09-08-2014,Kg,180,200,190.0
24152,Brocauli,10-08-2014,Kg,140,150,145.0
24219,Brocauli,11-08-2014,Kg,130,140,135.0
24285,Brocauli,12-08-2014,Kg,140,150,145.0
24352,Brocauli,13-08-2014,Kg,140,150,145.0
24419,Brocauli,14-08-2014,Kg,140,150,145.0
24544,Brocauli,16-08-2014,Kg,140,150,145.0
24606,Brocauli,17-08-2014,Kg,140,150,145.0
24671,Brocauli,18-08-2014,Kg,140,150,145.0
24735,Brocauli,19-08-2014,Kg,140,150,145.0
24800,Brocauli,20-08-2014,Kg,140,150,145.0
24864,Brocauli,21-08-2014,Kg,140,150,145.0
24929,Brocauli,22-08-2014,Kg,140,150,145.0
24991,Brocauli,23-08-2014,Kg,140,150,145.0
25053,Brocauli,24-08-2014,Kg,140,150,145.0
25115,Brocauli,25-08-2014,Kg,140,150,145.0
25178,Brocauli,26-08-2014,Kg,140,150,145.0
25242,Brocauli,27-08-2014,Kg,140,150,145.0
25307,Brocauli,28-08-2014,Kg,140,150,145.0
25373,Brocauli,29-08-2014,Kg,140,150,145.0
25436,Brocauli,31-08-2014,Kg,140,170,155.0
25500,Brocauli,01-09-2014,Kg,120,140,130.0
25565,Brocauli,02-09-2014,Kg,140,150,145.0
25629,Brocauli,03-09-2014,Kg,170,180,175.0
25695,Brocauli,04-09-2014,Kg,170,180,175.0
25762,Brocauli,05-09-2014,Kg,180,190,185.0
25827,Brocauli,06-09-2014,Kg,160,170,165.0
25891,Brocauli,07-09-2014,Kg,160,170,165.0
25955,Brocauli,08-09-2014,Kg,150,170,160.0
26021,Brocauli,09-09-2014,Kg,160,170,165.0
26088,Brocauli,10-09-2014,Kg,140,150,145.0
26157,Brocauli,11-09-2014,Kg,140,150,145.0
26226,Brocauli,12-09-2014,Kg,130,150,140.0
